question_id,broad_category_id,broad_category,narrower_category_id,narrower_category,model_a,model_b,winner
7cf017e9c30b47b89dcf67e5d53c4d8e,0,Tech Programming,79,Rust Programming Challenges,athene-70b-0725,claude-3-5-sonnet-20240620,tie (bothbad)
3dab9102bbb74613a624e585648dcb48,2,Puzzles & Analysis,0,Mathematics Problem Solving,qwen2-72b-instruct,deepseek-coder-v2,model_b
3baef30cf8f5463ebe3c0227b3fd0435,0,Tech Programming,45,GitLab CI/CD and Automation,llama-3.1-70b-instruct,llama-3.1-405b-instruct,model_b
171ff798911f4ebba2dcce9e49c9f91a,8,Philosophical Ethics,18,Philosophical Inquiry and Ethics,llama-3-70b-instruct,gemma-2-9b-it,model_b
6f699f03db02476792ae58a0bbd76a7d,1,Diverse Subjects,116,Social Issues and Health,deepseek-coder-v2,llama-3-70b-instruct,model_b
890b428484134062b628ca39e846f680,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemini-1.5-pro-exp-0801,gpt-4-0125-preview,tie
60ddec788a604c7abd158edfca8c3e3a,2,Puzzles & Analysis,54,Probability and Dice Games,reka-flash-20240722,gemini-1.5-pro-api-0514,model_b
c6f7aa822b0e4ad99eb00ce851bcb40b,0,Tech Programming,17,Video Game Concepts and Critiques,gpt-3.5-turbo-0125,claude-3-sonnet-20240229,model_b
97287552900843288c943cd26e69a33f,3,Creative Writing,56,Anime Comedy and Ecchi Dialogues,mistral-large-2407,chatgpt-4o-latest,tie
14ffb253e51542e998d4187ae84c8da2,2,Puzzles & Analysis,0,Mathematics Problem Solving,gpt-4o-mini-2024-07-18,gemini-1.5-pro-api-0514,tie
6d6925b44d7546929288200249b12f2c,1,Diverse Subjects,63,Fitness and Workout Guidance,gpt-4o-2024-08-06,chatgpt-4o-latest,model_b
fc01e81a972b442bb967a216a8d10495,2,Puzzles & Analysis,21,Family Relationship Puzzles,yi-large-preview,gpt-4o-2024-05-13,tie
2c4599225cba4139bdfa24bc97190229,5,Naming Ideas,106,RPG Class and Equipment Naming,reka-flash-preview-20240611,gemini-1.5-pro-api-0514,tie (bothbad)
934d6473eacc4c8881beb2348a6c7529,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,claude-3-haiku-20240307,llama-3-70b-instruct,model_b
fe96ee1a73d648149b0be8cc050934c6,2,Puzzles & Analysis,49,Chess Strategy and Analysis,llama-3.1-8b-instruct,claude-3-haiku-20240307,model_a
6bd5de12edaa48c5ba8420270973c302,2,Puzzles & Analysis,34,Quantum Physics Simplified,llama-3-70b-instruct,deepseek-v2-api-0628,model_a
02cbb0ed98fd496fa0f4f1db2730d2be,1,Diverse Subjects,48,Economics and Market Structures,gpt-4o-2024-05-13,llama-3-70b-instruct,tie (bothbad)
c7e32b65f4c34b74a2229c066a92eee4,3,Creative Writing,108,Short Story Writing,nemotron-4-340b-instruct,phi-3-medium-4k-instruct,model_a
ac484370359f4cae9e36ee2b20a8f2e3,0,Tech Programming,17,Video Game Concepts and Critiques,claude-3-5-sonnet-20240620,claude-3-opus-20240229,tie
05d54da99d3441d580a76a1e42fef668,8,Philosophical Ethics,107,Hinduism and Spiritual Practices,deepseek-v2-api-0628,claude-3-sonnet-20240229,tie
ce910630569842899e1b59aff4df3b05,6,Language Translation,36,English Language Exercises,gemini-1.5-pro-exp-0801,command-r,model_b
7d4779fda42f48699a79abfd7e2e7a17,0,Tech Programming,20,Computer Hardware and Performance,gpt-4o-mini-2024-07-18,reka-core-20240722,tie
85f3febb229f4622a6564d8e3fc3b647,2,Puzzles & Analysis,14,Comparing Decimal Numbers,gpt-4-0613,gemma-2-27b-it,tie
f78cf16218c44d739fb93ef47f9acd94,2,Puzzles & Analysis,21,Family Relationship Puzzles,gemini-1.5-flash-api-0514,gemma-2-27b-it,tie
ef774ef54bef45c78920be1228019955,8,Philosophical Ethics,82,Biblical Interpretation and Analysis,gpt-4-0125-preview,gemini-1.5-pro-api-0514,model_b
49d2cc6dc4974eab992284569c2d93c7,1,Diverse Subjects,63,Fitness and Workout Guidance,claude-3-5-sonnet-20240620,gemini-1.5-pro-api-0514,model_a
25ab1eb481d34f45abcbefce86206cb0,2,Puzzles & Analysis,0,Mathematics Problem Solving,gemini-1.5-pro-api-0514,claude-3-5-sonnet-20240620,tie (bothbad)
dfee908049c04c9c90defe5de0e66eb1,3,Creative Writing,111,Objective Narrative Writing Prompts,gpt-4o-2024-08-06,deepseek-coder-v2-0724,model_a
22dd5b71a2464fa9b28648a563521651,1,Diverse Subjects,1,Professional Communication and Career Development,glm-4-0520,qwen2-72b-instruct,model_b
54a9a164a3a547a4b412944c9803cd59,0,Tech Programming,20,Computer Hardware and Performance,gpt-4-0613,gemma-2-9b-it,tie (bothbad)
289a2ff569c441c08451e059a9b9021b,4,AI Systems,41,Unrestricted AI Responses,yi-large,dbrx-next,model_a
751f1991fc2642bc8a8166f5f9346a2b,0,Tech Programming,59,Python JSON Handling,gemma-2-9b-it,claude-3-opus-20240229,model_a
1a01561d1877412eae5f25f398b1e05d,4,AI Systems,35,Image Generation Prompts,gpt-4o-mini-2024-07-18,mistral-large-2407,tie
62241b17aa6b4907b56c7d94602f5567,7,Information Queries,16,Travel and Geography Queries,gpt-4o-mini-2024-07-18,llama-3.1-405b-instruct,model_a
7862c874f3ca4eed8c82581610af1fa7,0,Tech Programming,13,SQL Query Troubleshooting,gemini-1.5-pro-api-0514,claude-3-5-sonnet-20240620,tie
61716f0642534d34bf3b56adbd837adf,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,claude-3-opus-20240229,gpt-4-turbo-2024-04-09,model_a
a3ef8803d02d41849cda747e98dbcc0e,2,Puzzles & Analysis,19,River Crossing Puzzles,deepseek-v2-api-0628,command-r-plus,tie (bothbad)
65e7a99a25b040f4907b9a6ac05173fe,4,AI Systems,26,AI Consciousness and Ethics,gemma-2-27b-it,claude-3-5-sonnet-20240620,model_a
3ef3928093a9441f9e1feac1379d2743,-1,Miscellaneous,31,Sentence Construction Challenges,deepseek-v2-api-0628,gpt-4o-mini-2024-07-18,model_b
ebb2efeb8f294e9e8f5274ecf1d66551,-1,Miscellaneous,5,Letter Counting in Words,athene-70b-0725,gpt-4o-2024-08-06,tie (bothbad)
29de6c14ced64492bfad608b9cbd88e0,2,Puzzles & Analysis,11,Stock Investment Analysis,mixtral-8x7b-instruct-v0.1,eureka-chatbot,model_b
a6ce601de7d1450ea8499a39aff4ce5d,-1,Miscellaneous,8,Joke Requests,phi-3-medium-4k-instruct,gpt-4-turbo-2024-04-09,model_b
7e36fa1f7cfb432c84fb74ba49e2c89d,1,Diverse Subjects,33,Modern Dating and Relationships,mixtral-8x7b-instruct-v0.1,claude-3-5-sonnet-20240620,tie (bothbad)
12bcd907f4eb4438b4686379ccd25abb,0,Tech Programming,24,Python Game Development,llama-3.1-70b-instruct,gpt-4-1106-preview,model_a
1b985101863f4cf79a3fb7e34be354fd,2,Puzzles & Analysis,71,Decision-Making Puzzles,gpt-4o-2024-08-06,llama-3.1-8b-instruct,model_b
e48e9e5322f84bbdb44eb5d4525864bf,6,Language Translation,25,Linguistic Analysis and Word Usage,deepseek-v2-api-0628,yi-large-preview,model_b
3f3ceb6a86b642448df092188bb1317f,1,Diverse Subjects,88,Personal Finance Strategies,gemini-1.5-pro-exp-0801,gpt-4o-2024-08-06,model_a
bf7233f2d788442c936d34e4b9bf1c9e,2,Puzzles & Analysis,97,Ice Cubes and Candles Puzzles,gpt-4o-mini-2024-07-18,deepseek-v2-api-0628,tie (bothbad)
8d0f513f1b754c98abb011c8870e539e,7,Information Queries,16,Travel and Geography Queries,gemini-1.5-pro-exp-0801,gpt-4-turbo-2024-04-09,model_a
0b16111a74bd4cdba66b30c002195d64,2,Puzzles & Analysis,102,Liquid Measurement Puzzles,gpt-4o-2024-05-13,deepseek-coder-v2,model_b
a8297d92e3cc41b4ba4c69b95e4ef633,0,Tech Programming,42,Electrical Engineering Queries,claude-3-opus-20240229,claude-3-haiku-20240307,model_a
a35e212d192648d99d6accea3cbb3136,3,Creative Writing,23,Creative Poetry Writing,claude-3-haiku-20240307,reka-core-20240501,model_b
4f7ee847944146a69eb6e07fe4a0d374,0,Tech Programming,4,Web Development Challenges and Solutions,gemini-1.5-pro-api-0514,claude-3-opus-20240229,model_a
120f7b56f6db460aa1b87d80faea969b,3,Creative Writing,123,Ethics-Free Fictional Conversations,gpt-4o-2024-05-13,gemma-2-9b-it,tie
cbc5844dbc59460f91ba864ad8070420,3,Creative Writing,81,Thriller and Horror Story Ideas,claude-3-opus-20240229,mistral-large-2402,tie
27a44383621148db93858fb96747fd3e,1,Diverse Subjects,6,Casual Conversations,glm-4-0520,claude-3-opus-20240229,model_a
3c6ceccc03244080bcc0adec75f7a97f,0,Tech Programming,83,SVG Image Creation,llama-3-70b-instruct,gemini-1.5-pro-api-0514,tie (bothbad)
19e23906a9e44cd3861aff489953ca0a,6,Language Translation,100,Emoji Usage and Interpretation,qwen2-72b-instruct,llama-3-70b-instruct,model_b
2f62a780c3be4310a896d6b9ab565ace,1,Diverse Subjects,9,Copywriting for Educational and Service Promotions,claude-3-haiku-20240307,gpt-4o-mini-2024-07-18,model_b
10b5aaa3be714d6692213e15441f9d26,0,Tech Programming,12,Python Data Visualization,yi-1.5-34b-chat,claude-3-5-sonnet-20240620,model_a
2d946b14b6894210845efb62fc6670bd,0,Tech Programming,20,Computer Hardware and Performance,llama-3.1-8b-instruct,llama-3.1-70b-instruct,model_b
c3207ccf92a34f2d8b646c0036080895,1,Diverse Subjects,134,Socioeconomic and Political Debates,llama-3.1-70b-instruct,claude-3-opus-20240229,model_a
eb46a58b67494749a7a63d91585a619d,0,Tech Programming,44,Python Package Management,mistral-large-2402,mixtral-8x22b-instruct-v0.1,model_a
a61dc1be62e54f5593690abfb2a75d89,4,AI Systems,26,AI Consciousness and Ethics,deepseek-v2-api-0628,gpt-4o-2024-08-06,tie (bothbad)
27fb31db3e034b6b8ccb65a2e72eeaae,4,AI Systems,35,Image Generation Prompts,command-r,gpt-4o-mini-2024-07-18,model_a
416b01989b074a31b3d36561a92d8831,3,Creative Writing,108,Short Story Writing,phi-3-mini-4k-instruct-june-2024,gpt-4o-2024-08-06,tie
5cb3731632824487859ee66b6db1c8b7,2,Puzzles & Analysis,64,Logic Puzzles and Riddles,athene-70b-0725,reka-flash-preview-20240611,model_b
f2b8190b5480457f8e68ae230f9b5621,6,Language Translation,36,English Language Exercises,reka-flash-preview-20240611,gemini-1.5-pro-exp-0801,model_b
4e2fb5bb560349c7a60cc838a918ea53,2,Puzzles & Analysis,14,Comparing Decimal Numbers,qwen2-72b-instruct,phi-3-mini-4k-instruct-june-2024,tie
785eb04029854322878317287488e48c,8,Philosophical Ethics,18,Philosophical Inquiry and Ethics,deepseek-coder-v2,gemini-1.5-pro-exp-0801,model_b
eb459b3dc79f48d0b250d49b53298629,1,Diverse Subjects,66,Historical and Cultural Stereotypes,chatgpt-4o-latest,llama-3.1-70b-instruct,model_a
0f767e2468f842118db24588f1b63a44,0,Tech Programming,4,Web Development Challenges and Solutions,deepseek-coder-v2,claude-3-opus-20240229,model_a
e4d791178e3d441487a24334ea6d9567,2,Puzzles & Analysis,0,Mathematics Problem Solving,yi-large,qwen2-72b-instruct,model_a
107241f3b65c44b6993aa5f4445a6c39,3,Creative Writing,108,Short Story Writing,qwen2-72b-instruct,gpt-4o-2024-05-13,model_a
33c6f3c51d62490aa7db68a708a7ddcb,-1,Miscellaneous,84,Magic and Spell Analysis,mixtral-8x7b-instruct-v0.1,gemma-2-9b-it,model_b
148454995af3469dbf171e7b178225a6,4,AI Systems,29,AI Prompt Engineering and Task Management,claude-3-5-sonnet-20240620,gpt-4o-2024-05-13,model_a
020f5c2ecb2949bfbf9e80a41f4769a0,1,Diverse Subjects,6,Casual Conversations,deepseek-coder-v2-0724,claude-3-haiku-20240307,model_b
19ae5f99bd5e4000b6ae044fddebe544,7,Information Queries,16,Travel and Geography Queries,phi-3-medium-4k-instruct,command-r-plus,tie (bothbad)
d80c2022313141728a50373d1d46b938,3,Creative Writing,30,Fictional Narratives with Sensation Focus,qwen2-72b-instruct,gemini-1.5-pro-exp-0801,model_b
1d5f29f3ce9b44dc99bfdbbc7159733e,8,Philosophical Ethics,82,Biblical Interpretation and Analysis,claude-3-opus-20240229,claude-3-haiku-20240307,tie
d1ebc828d4774399a520967a89b9f59e,0,Tech Programming,104,Game Development Scripting,nemotron-4-340b-instruct,command-r-plus,model_a
9aa4a88158e647b485ed7f462cc579f8,8,Philosophical Ethics,43,Ethical Dilemmas,llama-3.1-8b-instruct,llama-3.1-405b-instruct,model_b
d68e4ce7ce424ef285624bcaa9820943,1,Diverse Subjects,1,Professional Communication and Career Development,phi-3-medium-4k-instruct,gpt-4-turbo-2024-04-09,model_b
8b5e5aff2c8d4d879f49e9ecbf461592,1,Diverse Subjects,10,US Presidential Elections,reka-core-20240501,yi-1.5-34b-chat,model_a
b468600e00ad46718e358069ba17e351,0,Tech Programming,67,R Programming Tasks,gpt-3.5-turbo-0125,llama-3.1-70b-instruct,tie
aaa09afb6b4b4e838cf0792a15a355aa,2,Puzzles & Analysis,0,Mathematics Problem Solving,nemotron-4-340b-instruct,deepseek-v2-api-0628,model_b
3e719df00bef450cb16ce663a7e743fd,7,Information Queries,96,Weather and Climate Queries,mixtral-8x22b-instruct-v0.1,gemini-1.5-pro-exp-0801,model_b
adcbab0670164844af73d9ea91710d11,1,Diverse Subjects,77,Education and Academic Planning,llama-3.1-70b-instruct,gemma-2-2b-it,tie (bothbad)
c76da94124dd406e8e09fb0396f09750,2,Puzzles & Analysis,11,Stock Investment Analysis,mistral-large-2407,gpt-4o-2024-08-06,model_b
a0737754f4334430a2a4663b64ac2c01,6,Language Translation,113,Translation and Language Exchange,claude-3-5-sonnet-20240620,glm-4-0520,model_b
ffdcce23bfcb47a48ef99706bd3f2a01,1,Diverse Subjects,33,Modern Dating and Relationships,gemini-1.5-pro-exp-0801,gpt-4o-2024-05-13,model_a
891c36af43a5414f9fb33c369d972a33,1,Diverse Subjects,60,Interior Design Optimization,reka-core-20240501,deepseek-coder-v2,model_b
4feb50122692438e8e51a97392db1477,1,Diverse Subjects,47,Scientific and Academic Writing Assistance,command-r-plus,claude-3-opus-20240229,model_b
a0b9f08b796f4cc7a1ed6f1c44cd32f7,6,Language Translation,113,Translation and Language Exchange,gemma-2-9b-it,llama-3-8b-instruct,tie
e03628ae0ad74390a57493ecae414edb,1,Diverse Subjects,95,Audit and Financial Reporting Procedures,yi-large-preview,llama-3-8b-instruct,model_a
898e347b30774a97b68cefbc8cebd8bf,3,Creative Writing,23,Creative Poetry Writing,gpt-4o-2024-05-13,claude-3-haiku-20240307,model_b
8d0142c85574436e932db18528976ad6,0,Tech Programming,74,Competitive Programming Challenges,phi-3-mini-4k-instruct-june-2024,athene-70b-0725,model_b
f8ac8794abcc4e6ba617762d5481fce0,2,Puzzles & Analysis,11,Stock Investment Analysis,gpt-4o-2024-08-06,gpt-4o-2024-05-13,model_b
df146e06ad2649bb9cfe3b27bbe29e69,2,Puzzles & Analysis,34,Quantum Physics Simplified,qwen2-72b-instruct,gpt-3.5-turbo-0125,tie (bothbad)
fcaa12937b7b45a583bc6661cb3429e6,2,Puzzles & Analysis,54,Probability and Dice Games,gpt-4o-2024-08-06,gpt-4o-2024-05-13,tie
97dd172a850a45a5bae2b8f780d7c238,4,AI Systems,26,AI Consciousness and Ethics,mistral-large-2402,command-r-plus,model_b
36e2fba4ccc64c8c91fc84ff957cf5fa,0,Tech Programming,17,Video Game Concepts and Critiques,gpt-4o-2024-05-13,llama-3-70b-instruct,tie (bothbad)
c53e5df7f31443f7bb0cb37d1819cdb1,2,Puzzles & Analysis,0,Mathematics Problem Solving,llama-3.1-8b-instruct,gpt-4o-2024-05-13,tie
ba6c4d4e04994657b6d852f8de40939e,1,Diverse Subjects,3,Medical Conditions and Treatments,gpt-4o-mini-2024-07-18,gpt-4o-2024-05-13,model_b
282c5c08c14648809763e7efb7694321,2,Puzzles & Analysis,128,Statistical Analysis and Calculations,qwen2-72b-instruct,llama-3-70b-instruct,tie (bothbad)
cc290361d73a4968982011fac4eff839,-1,Miscellaneous,5,Letter Counting in Words,gpt-4o-2024-05-13,claude-3-5-sonnet-20240620,model_a
9964da2ee5634d55bbc6c76064fd7cf4,0,Tech Programming,4,Web Development Challenges and Solutions,gemini-1.5-pro-exp-0801,claude-3-opus-20240229,model_a
70375e53a3044be3bea5c31924545853,1,Diverse Subjects,89,Testicular Tissue Culture and Spermatogenesis,llama-3-8b-instruct,gemini-1.5-pro-api-0514,tie (bothbad)
105559a97f5c4ae590a8d08d78ab8f1b,1,Diverse Subjects,48,Economics and Market Structures,reka-core-20240722,gemma-2-9b-it,tie (bothbad)
455a33f3108e424892519ca0ce25ea22,1,Diverse Subjects,48,Economics and Market Structures,reka-flash-preview-20240611,phi-3-medium-4k-instruct,model_a
17897f4d126846a4bc277c88082e8241,1,Diverse Subjects,63,Fitness and Workout Guidance,gpt-4-1106-preview,llama-3-70b-instruct,model_b
c2be56a6b2ce47f58fb0488e9744d1e3,0,Tech Programming,4,Web Development Challenges and Solutions,athene-70b-0725,gpt-4-0613,tie (bothbad)
fade0d6d14cb47cfaf78727ac8783a81,-1,Miscellaneous,117,AWS Architecture and Solutions,gpt-4o-2024-05-13,claude-3-sonnet-20240229,model_b
385fc7137c194e0894ddd0b3aba9ef36,3,Creative Writing,15,Creative Cooking Recipes,gpt-4-0613,claude-3-opus-20240229,model_a
641c58c5c0bc423ab45183dada61f350,7,Information Queries,16,Travel and Geography Queries,deepseek-coder-v2,command-r-plus,tie (bothbad)
307c559aa3a04ac19e0521ac2b1fa104,0,Tech Programming,24,Python Game Development,chatgpt-4o-latest,gpt-4-0125-preview,model_a
e078bd96d33c44b789bc290401a69df7,1,Diverse Subjects,1,Professional Communication and Career Development,gemma-2-9b-it,claude-3-5-sonnet-20240620,model_a
bbf85515c36a455389a711033cbb3efa,0,Tech Programming,42,Electrical Engineering Queries,claude-3-haiku-20240307,gpt-4o-2024-05-13,tie
c466eff2eab444ffbb74e6a955d74531,2,Puzzles & Analysis,37,Crossword and Word Puzzles,llama-3.1-70b-instruct,gemini-1.5-pro-exp-0801,tie
3d95d8bb47b549618048770187e39616,1,Diverse Subjects,1,Professional Communication and Career Development,gpt-4o-2024-05-13,claude-3-5-sonnet-20240620,tie
0f61132b48b04b939bec4f741d2d5cd0,0,Tech Programming,133,Embedded Systems Programming,deepseek-coder-v2-0724,gemini-1.5-pro-exp-0801,model_a
aa1df298e2e541b4b88405ad6f8dd23c,4,AI Systems,26,AI Consciousness and Ethics,deepseek-v2-api-0628,gemini-1.5-pro-exp-0801,model_b
51ada38fa3b3405c8fd7030d3af1838d,3,Creative Writing,56,Anime Comedy and Ecchi Dialogues,gpt-3.5-turbo-0125,eureka-chatbot,model_b
e4c35376677f401f9107f7bbb9cf32d6,4,AI Systems,38,ASCII Art Requests,mistral-large-2407,deepseek-coder-v2-0724,model_a
29d3e0f19f9b49f0b7c0f697a41570d2,7,Information Queries,119,Movie Inquiries and Recommendations,claude-3-sonnet-20240229,athene-70b-0725,tie
e0d6e0899fbf48afafad18ade9a1fe53,1,Diverse Subjects,1,Professional Communication and Career Development,deepseek-v2-api-0628,gemini-1.5-pro-api-0514,tie
c758800b3a5d415f94662036feb1f50d,0,Tech Programming,27,C/C++ Programming Concepts,llama-3.1-8b-instruct,gemini-1.5-pro-api-0514,model_a
ea96f3d968aa458dbfd2c2b4bb1792fe,1,Diverse Subjects,1,Professional Communication and Career Development,claude-3-5-sonnet-20240620,gpt-4-0125-preview,model_a
ad765b2a39fa411ebd47869aaf9d6b36,0,Tech Programming,4,Web Development Challenges and Solutions,gemma-2-9b-it,gemini-1.5-pro-api-0514,model_b
4c68adc847bc401ab9c94f42209d31f2,4,AI Systems,29,AI Prompt Engineering and Task Management,claude-3-haiku-20240307,gemma-2-9b-it,model_b
fd2d164752a3474895b2060ab7f28acd,0,Tech Programming,67,R Programming Tasks,command-r-plus,gemma-2-27b-it,tie (bothbad)
7a8e427a73274e6a8f17ff7b516b977f,0,Tech Programming,126,Game Modding and Scripting,qwen2-72b-instruct,claude-3-opus-20240229,model_a
3af936cd43874686b477251b0b5d8497,3,Creative Writing,30,Fictional Narratives with Sensation Focus,claude-3-haiku-20240307,command-r-plus,model_b
7cf5fe46e19e4043a17a204c7c69ca5f,1,Diverse Subjects,91,Space Exploration and Astronomy,gpt-4-0613,deepseek-coder-v2,model_b
49b657e605d8438a96df213fbb3cdf24,0,Tech Programming,70,Backend Development Guide,gemini-1.5-pro-exp-0801,claude-3-haiku-20240307,model_a
eefc76a0b8474f7cb99283903ffbd4ba,3,Creative Writing,32,Genshin Impact Fanfiction,gemini-1.5-pro-exp-0801,gpt-4o-2024-08-06,model_b
32660b4da94f44cca711cba48e7fdc58,-1,Miscellaneous,84,Magic and Spell Analysis,athene-70b-0725,gemma-2-9b-it,model_a
2406566942c94cfc82a63572ab24c421,0,Tech Programming,70,Backend Development Guide,nemotron-4-340b-instruct,claude-3-5-sonnet-20240620,model_b
f6d5745c9f364ed7a08ab47269fd402c,0,Tech Programming,4,Web Development Challenges and Solutions,athene-70b-0725,gpt-4o-2024-05-13,tie (bothbad)
c20911ec76c5424482efe8e084795f42,2,Puzzles & Analysis,97,Ice Cubes and Candles Puzzles,gemma-2-9b-it,claude-3-haiku-20240307,tie (bothbad)
e356f068b1af413aa1dacfdfc76d1e0e,1,Diverse Subjects,77,Education and Academic Planning,mixtral-8x7b-instruct-v0.1,phi-3-medium-4k-instruct,tie
a196b127a35e4cbbbe4dd19a4d9365a4,1,Diverse Subjects,47,Scientific and Academic Writing Assistance,claude-3-5-sonnet-20240620,claude-3-opus-20240229,model_a
72c1218f690d483db5e37d2de7311766,0,Tech Programming,4,Web Development Challenges and Solutions,yi-1.5-34b-chat,gpt-4-0125-preview,model_b
1a0df49e97c64c86af3db9de772eb9ba,4,AI Systems,38,ASCII Art Requests,gpt-3.5-turbo-0125,claude-3-5-sonnet-20240620,model_a
c38db524c61346b7988865892d6bb7a2,0,Tech Programming,61,Competitive Programming Code Optimization,llama-3.1-8b-instruct,reka-core-20240722,model_a
d0d47bed73d34569935efa64a4001082,1,Diverse Subjects,3,Medical Conditions and Treatments,qwen2-72b-instruct,gemini-1.5-pro-api-0514,model_b
653e1fd63e5e4b549956da59d4ee847c,0,Tech Programming,126,Game Modding and Scripting,claude-3-5-sonnet-20240620,llama-3-8b-instruct,model_b
00749dfec7954f4ebfc5e53b554e887d,-1,Miscellaneous,117,AWS Architecture and Solutions,gpt-4o-2024-08-06,llama-3.1-405b-instruct,tie
ee07ec47f88140908d5e2652bb5e626c,0,Tech Programming,59,Python JSON Handling,athene-70b-0725,phi-3-mini-4k-instruct-june-2024,model_b
e1644d53da454d8697cb9ce4b8f18fa2,0,Tech Programming,61,Competitive Programming Code Optimization,gemini-1.5-pro-api-0514,llama-3-70b-instruct,model_a
a62604710b0541e180b733a5fa0135d1,3,Creative Writing,-1,Miscellaneous Categories,gpt-4o-2024-08-06,deepseek-v2-api-0628,tie
4fa50474000f4ddca439e82af297590c,-1,Miscellaneous,124,Agricultural Practices and Plant Care,gemini-1.5-pro-exp-0801,gemini-1.5-flash-api-0514,model_a
